iteration,max_update,max_residual
22111,7.77156117e-16,1.93512392e+01
22112,9.99200722e-16,1.93512392e+01
22113,1.33226763e-15,1.93512392e+01
22114,1.22124533e-15,1.93512392e+01
22115,1.44328993e-15,1.93512392e+01
22116,1.55431223e-15,1.93512392e+01
22117,1.16573418e-15,1.93512392e+01
22118,8.32667268e-16,1.93512392e+01
22119,6.66133815e-16,1.93512392e+01
22120,9.99200722e-16,1.93512392e+01
22121,8.88178420e-16,1.93512392e+01
22122,7.77156117e-16,1.93512392e+01
22123,7.77156117e-16,1.93512392e+01
22124,1.11022302e-15,1.93512392e+01
22125,8.88178420e-16,1.93512392e+01
22126,8.04911693e-16,1.93512392e+01
22127,6.66133815e-16,1.93512392e+01
22128,1.11022302e-15,1.93512392e+01
22129,8.88178420e-16,1.93512392e+01
22130,8.88178420e-16,1.93512392e+01
22131,8.88178420e-16,1.93512392e+01
22132,6.66133815e-16,1.93512392e+01
22133,7.77156117e-16,1.93512392e+01
22134,9.99200722e-16,1.93512392e+01
22135,1.22124533e-15,1.93512392e+01
22136,1.11022302e-15,1.93512392e+01
22137,1.55431223e-15,1.93512392e+01
22138,1.55431223e-15,1.93512392e+01
22139,1.33226763e-15,1.93512392e+01
22140,1.16573418e-15,1.93512392e+01
22141,7.21644966e-16,1.93512392e+01
22142,7.21644966e-16,1.93512392e+01
22143,1.11022302e-15,1.93512392e+01
22144,1.11022302e-15,1.93512392e+01
22145,9.99200722e-16,1.93512392e+01
22146,8.88178420e-16,1.93512392e+01
22147,9.99200722e-16,1.93512392e+01
22148,1.11022302e-15,1.93512392e+01
22149,8.88178420e-16,1.93512392e+01
22150,1.11022302e-15,1.93512392e+01
22151,8.88178420e-16,1.93512392e+01
22152,9.99200722e-16,1.93512392e+01
22153,1.22124533e-15,1.93512392e+01
22154,1.44328993e-15,1.93512392e+01
22155,1.05471187e-15,1.93512392e+01
22156,1.05471187e-15,1.93512392e+01
22157,9.99200722e-16,1.93512392e+01
22158,1.22124533e-15,1.93512392e+01
22159,9.99200722e-16,1.93512392e+01
22160,7.77156117e-16,1.93512392e+01
22161,5.55111512e-16,1.93512392e+01
22162,6.93889390e-16,1.93512392e+01
22163,8.88178420e-16,1.93512392e+01
22164,9.99200722e-16,1.93512392e+01
22165,9.99200722e-16,1.93512392e+01
22166,1.11022302e-15,1.93512392e+01
22167,9.99200722e-16,1.93512392e+01
22168,8.88178420e-16,1.93512392e+01
22169,1.22124533e-15,1.93512392e+01
22170,9.99200722e-16,1.93512392e+01
22171,7.77156117e-16,1.93512392e+01
22172,8.88178420e-16,1.93512392e+01
22173,8.88178420e-16,1.93512392e+01
22174,8.88178420e-16,1.93512392e+01
22175,8.88178420e-16,1.93512392e+01
22176,1.11022302e-15,1.93512392e+01
22177,6.66133815e-16,1.93512392e+01
22178,1.11022302e-15,1.93512392e+01
22179,1.11022302e-15,1.93512392e+01
22180,1.33226763e-15,1.93512392e+01
22181,1.11022302e-15,1.93512392e+01
22182,8.32667268e-16,1.93512392e+01
22183,4.44089210e-16,1.93512392e+01
22184,5.55111512e-16,1.93512392e+01
22185,5.55111512e-16,1.93512392e+01
22186,4.44089210e-16,1.93512392e+01
22187,4.44089210e-16,1.93512392e+01
22188,6.10622664e-16,1.93512392e+01
22189,6.66133815e-16,1.93512392e+01
22190,7.77156117e-16,1.93512392e+01
22191,7.49400542e-16,1.93512392e+01
22192,7.49400542e-16,1.93512392e+01
22193,8.88178420e-16,1.93512392e+01
22194,8.88178420e-16,1.93512392e+01
22195,8.88178420e-16,1.93512392e+01
22196,6.66133815e-16,1.93512392e+01
22197,5.55111512e-16,1.93512392e+01
22198,6.66133815e-16,1.93512392e+01
22199,7.77156117e-16,1.93512392e+01
22200,8.88178420e-16,1.93512392e+01
22201,8.60422844e-16,1.93512392e+01
22202,1.11022302e-15,1.93512392e+01
22203,8.88178420e-16,1.93512392e+01
22204,7.77156117e-16,1.93512392e+01
22205,9.99200722e-16,1.93512392e+01
22206,1.33226763e-15,1.93512392e+01
22207,9.99200722e-16,1.93512392e+01
22208,8.32667268e-16,1.93512392e+01
22209,6.66133815e-16,1.93512392e+01
22210,7.77156117e-16,1.93512392e+01
22211,8.32667268e-16,1.93512392e+01
22212,6.93889390e-16,1.93512392e+01
22213,7.77156117e-16,1.93512392e+01
22214,1.16573418e-15,1.93512392e+01
22215,8.32667268e-16,1.93512392e+01
22216,8.88178420e-16,1.93512392e+01
22217,7.77156117e-16,1.93512392e+01
22218,9.43689571e-16,1.93512392e+01
22219,7.77156117e-16,1.93512392e+01
22220,6.10622664e-16,1.93512392e+01
22221,5.55111512e-16,1.93512392e+01
22222,6.10622664e-16,1.93512392e+01
22223,6.66133815e-16,1.93512392e+01
22224,7.21644966e-16,1.93512392e+01
22225,5.55111512e-16,1.93512392e+01
22226,4.44089210e-16,1.93512392e+01
22227,5.55111512e-16,1.93512392e+01
22228,5.55111512e-16,1.93512392e+01
22229,6.10622664e-16,1.93512392e+01
22230,6.66133815e-16,1.93512392e+01
22231,5.55111512e-16,1.93512392e+01
22232,6.66133815e-16,1.93512392e+01
22233,5.55111512e-16,1.93512392e+01
22234,4.99600361e-16,1.93512392e+01
22235,8.88178420e-16,1.93512392e+01
22236,7.77156117e-16,1.93512392e+01
22237,8.32667268e-16,1.93512392e+01
22238,6.66133815e-16,1.93512392e+01
22239,9.99200722e-16,1.93512392e+01
22240,8.88178420e-16,1.93512392e+01
22241,1.11022302e-15,1.93512392e+01
22242,1.11022302e-15,1.93512392e+01
22243,1.11022302e-15,1.93512392e+01
22244,8.88178420e-16,1.93512392e+01
22245,9.99200722e-16,1.93512392e+01
22246,9.99200722e-16,1.93512392e+01
22247,7.77156117e-16,1.93512392e+01
22248,1.16573418e-15,1.93512392e+01
22249,1.22124533e-15,1.93512392e+01
22250,9.43689571e-16,1.93512392e+01
22251,1.22124533e-15,1.93512392e+01
22252,1.05471187e-15,1.93512392e+01
22253,1.33226763e-15,1.93512392e+01
22254,1.22124533e-15,1.93512392e+01
22255,1.27675648e-15,1.93512392e+01
22256,1.33226763e-15,1.93512392e+01
22257,1.16573418e-15,1.93512392e+01
22258,8.32667268e-16,1.93512392e+01
22259,1.22124533e-15,1.93512392e+01
22260,8.32667268e-16,1.93512392e+01
22261,9.99200722e-16,1.93512392e+01
22262,8.88178420e-16,1.93512392e+01
22263,1.33226763e-15,1.93512392e+01
22264,1.77635684e-15,1.93512392e+01
22265,1.44328993e-15,1.93512392e+01
22266,1.44328993e-15,1.93512392e+01
22267,1.88737914e-15,1.93512392e+01
22268,1.66533454e-15,1.93512392e+01
22269,1.33226763e-15,1.93512392e+01
22270,1.11022302e-15,1.93512392e+01
22271,8.88178420e-16,1.93512392e+01
22272,6.93889390e-16,1.93512392e+01
22273,7.77156117e-16,1.93512392e+01
22274,8.88178420e-16,1.93512392e+01
22275,7.77156117e-16,1.93512392e+01
22276,1.11022302e-15,1.93512392e+01
22277,1.11022302e-15,1.93512392e+01
22278,9.43689571e-16,1.93512392e+01
22279,6.10622664e-16,1.93512392e+01
22280,7.21644966e-16,1.93512392e+01
22281,5.55111512e-16,1.93512392e+01
22282,6.66133815e-16,1.93512392e+01
22283,9.99200722e-16,1.93512392e+01
22284,1.16573418e-15,1.93512392e+01
22285,8.32667268e-16,1.93512392e+01
22286,9.99200722e-16,1.93512392e+01
22287,1.44328993e-15,1.93512392e+01
22288,1.11022302e-15,1.93512392e+01
22289,8.88178420e-16,1.93512392e+01
22290,1.11022302e-15,1.93512392e+01
22291,1.55431223e-15,1.93512392e+01
22292,1.33226763e-15,1.93512392e+01
22293,1.16573418e-15,1.93512392e+01
22294,1.38777878e-15,1.93512392e+01
22295,9.43689571e-16,1.93512392e+01
22296,8.88178420e-16,1.93512392e+01
22297,9.99200722e-16,1.93512392e+01
22298,1.22124533e-15,1.93512392e+01
22299,6.66133815e-16,1.93512392e+01
22300,1.11022302e-15,1.93512392e+01
22301,7.77156117e-16,1.93512392e+01
22302,8.32667268e-16,1.93512392e+01
22303,6.66133815e-16,1.93512392e+01
22304,9.99200722e-16,1.93512392e+01
22305,8.88178420e-16,1.93512392e+01
22306,9.99200722e-16,1.93512392e+01
22307,6.45317133e-16,1.93512392e+01
22308,1.33226763e-15,1.93512392e+01
22309,1.77635684e-15,1.93512392e+01
22310,9.99200722e-16,1.93512392e+01
22311,1.11022302e-15,1.93512392e+01
22312,8.88178420e-16,1.93512392e+01
22313,1.11022302e-15,1.93512392e+01
22314,8.88178420e-16,1.93512392e+01
22315,8.88178420e-16,1.93512392e+01
22316,9.99200722e-16,1.93512392e+01
22317,7.77156117e-16,1.93512392e+01
22318,6.66133815e-16,1.93512392e+01
22319,5.27355937e-16,1.93512392e+01
22320,6.66133815e-16,1.93512392e+01
22321,6.66133815e-16,1.93512392e+01
22322,6.66133815e-16,1.93512392e+01
22323,6.93889390e-16,1.93512392e+01
22324,8.60422844e-16,1.93512392e+01
22325,7.35522754e-16,1.93512392e+01
22326,7.77156117e-16,1.93512392e+01
22327,8.88178420e-16,1.93512392e+01
22328,9.99200722e-16,1.93512392e+01
22329,9.99200722e-16,1.93512392e+01
22330,1.11022302e-15,1.93512392e+01
22331,1.22124533e-15,1.93512392e+01
22332,7.77156117e-16,1.93512392e+01
22333,7.77156117e-16,1.93512392e+01
22334,1.11022302e-15,1.93512392e+01
22335,8.88178420e-16,1.93512392e+01
22336,1.33226763e-15,1.93512392e+01
22337,8.88178420e-16,1.93512392e+01
22338,8.88178420e-16,1.93512392e+01
22339,6.66133815e-16,1.93512392e+01
22340,1.11022302e-15,1.93512392e+01
22341,8.88178420e-16,1.93512392e+01
22342,9.99200722e-16,1.93512392e+01
22343,7.77156117e-16,1.93512392e+01
22344,5.55111512e-16,1.93512392e+01
22345,6.10622664e-16,1.93512392e+01
22346,7.21644966e-16,1.93512392e+01
22347,6.66133815e-16,1.93512392e+01
22348,6.66133815e-16,1.93512392e+01
22349,7.77156117e-16,1.93512392e+01
22350,9.99200722e-16,1.93512392e+01
22351,9.99200722e-16,1.93512392e+01
22352,7.21644966e-16,1.93512392e+01
22353,7.77156117e-16,1.93512392e+01
22354,8.88178420e-16,1.93512392e+01
22355,8.32667268e-16,1.93512392e+01
22356,7.77156117e-16,1.93512392e+01
22357,9.43689571e-16,1.93512392e+01
22358,7.77156117e-16,1.93512392e+01
22359,1.22124533e-15,1.93512392e+01
22360,1.11022302e-15,1.93512392e+01
22361,6.66133815e-16,1.93512392e+01
22362,1.11022302e-15,1.93512392e+01
22363,8.88178420e-16,1.93512392e+01
22364,8.88178420e-16,1.93512392e+01
22365,1.33226763e-15,1.93512392e+01
22366,1.33226763e-15,1.93512392e+01
22367,1.11022302e-15,1.93512392e+01
22368,8.88178420e-16,1.93512392e+01
22369,7.77156117e-16,1.93512392e+01
22370,8.88178420e-16,1.93512392e+01
22371,9.99200722e-16,1.93512392e+01
22372,1.11022302e-15,1.93512392e+01
22373,9.99200722e-16,1.93512392e+01
22374,9.43689571e-16,1.93512392e+01
22375,7.77156117e-16,1.93512392e+01
22376,1.22124533e-15,1.93512392e+01
22377,8.88178420e-16,1.93512392e+01
22378,9.99200722e-16,1.93512392e+01
22379,7.21644966e-16,1.93512392e+01
22380,4.44089210e-16,1.93512392e+01
22381,4.44089210e-16,1.93512392e+01
22382,6.66133815e-16,1.93512392e+01
22383,7.77156117e-16,1.93512392e+01
22384,7.77156117e-16,1.93512392e+01
22385,1.11022302e-15,1.93512392e+01
22386,9.99200722e-16,1.93512392e+01
22387,8.04911693e-16,1.93512392e+01
22388,9.99200722e-16,1.93512392e+01
22389,7.77156117e-16,1.93512392e+01
22390,8.88178420e-16,1.93512392e+01
22391,1.05471187e-15,1.93512392e+01
22392,8.88178420e-16,1.93512392e+01
22393,7.21644966e-16,1.93512392e+01
22394,8.88178420e-16,1.93512392e+01
22395,8.88178420e-16,1.93512392e+01
22396,9.99200722e-16,1.93512392e+01
22397,7.77156117e-16,1.93512392e+01
22398,7.77156117e-16,1.93512392e+01
22399,8.32667268e-16,1.93512392e+01
22400,8.88178420e-16,1.93512392e+01
22401,9.43689571e-16,1.93512392e+01
22402,1.33226763e-15,1.93512392e+01
22403,1.55431223e-15,1.93512392e+01
22404,1.55431223e-15,1.93512392e+01
22405,1.33226763e-15,1.93512392e+01
22406,1.11022302e-15,1.93512392e+01
22407,1.22124533e-15,1.93512392e+01
22408,8.88178420e-16,1.93512392e+01
22409,9.99200722e-16,1.93512392e+01
22410,7.77156117e-16,1.93512392e+01
22411,9.99200722e-16,1.93512392e+01
22412,7.77156117e-16,1.93512392e+01
22413,5.68989300e-16,1.93512392e+01
22414,5.68989300e-16,1.93512392e+01
22415,6.10622664e-16,1.93512392e+01
22416,4.99600361e-16,1.93512392e+01
22417,4.44089210e-16,1.93512392e+01
22418,6.66133815e-16,1.93512392e+01
22419,6.66133815e-16,1.93512392e+01
22420,9.99200722e-16,1.93512392e+01
22421,1.22124533e-15,1.93512392e+01
22422,8.88178420e-16,1.93512392e+01
22423,6.66133815e-16,1.93512392e+01
22424,6.10622664e-16,1.93512392e+01
22425,5.55111512e-16,1.93512392e+01
22426,5.55111512e-16,1.93512392e+01
22427,7.77156117e-16,1.93512392e+01
22428,6.66133815e-16,1.93512392e+01
22429,8.88178420e-16,1.93512392e+01
22430,9.99200722e-16,1.93512392e+01
22431,7.77156117e-16,1.93512392e+01
22432,9.43689571e-16,1.93512392e+01
22433,9.99200722e-16,1.93512392e+01
22434,9.99200722e-16,1.93512392e+01
22435,6.66133815e-16,1.93512392e+01
22436,6.66133815e-16,1.93512392e+01
22437,9.99200722e-16,1.93512392e+01
22438,8.88178420e-16,1.93512392e+01
22439,6.66133815e-16,1.93512392e+01
22440,9.99200722e-16,1.93512392e+01
22441,9.99200722e-16,1.93512392e+01
22442,9.99200722e-16,1.93512392e+01
22443,1.11022302e-15,1.93512392e+01
22444,1.11022302e-15,1.93512392e+01
22445,9.99200722e-16,1.93512392e+01
22446,1.11022302e-15,1.93512392e+01
22447,1.22124533e-15,1.93512392e+01
22448,1.11022302e-15,1.93512392e+01
22449,8.88178420e-16,1.93512392e+01
22450,7.21644966e-16,1.93512392e+01
22451,7.77156117e-16,1.93512392e+01
22452,7.21644966e-16,1.93512392e+01
22453,7.77156117e-16,1.93512392e+01
22454,7.77156117e-16,1.93512392e+01
22455,7.77156117e-16,1.93512392e+01
22456,7.77156117e-16,1.93512392e+01
22457,1.11022302e-15,1.93512392e+01
22458,9.99200722e-16,1.93512392e+01
22459,8.88178420e-16,1.93512392e+01
22460,7.77156117e-16,1.93512392e+01
22461,8.88178420e-16,1.93512392e+01
22462,9.43689571e-16,1.93512392e+01
22463,7.77156117e-16,1.93512392e+01
22464,8.60422844e-16,1.93512392e+01
22465,4.44089210e-16,1.93512392e+01
22466,6.66133815e-16,1.93512392e+01
22467,6.66133815e-16,1.93512392e+01
22468,5.55111512e-16,1.93512392e+01
22469,6.66133815e-16,1.93512392e+01
22470,6.66133815e-16,1.93512392e+01
22471,8.88178420e-16,1.93512392e+01
22472,7.77156117e-16,1.93512392e+01
22473,6.66133815e-16,1.93512392e+01
22474,9.43689571e-16,1.93512392e+01
22475,7.21644966e-16,1.93512392e+01
22476,7.77156117e-16,1.93512392e+01
22477,8.88178420e-16,1.93512392e+01
22478,9.99200722e-16,1.93512392e+01
22479,7.77156117e-16,1.93512392e+01
22480,7.77156117e-16,1.93512392e+01
22481,5.55111512e-16,1.93512392e+01
22482,6.66133815e-16,1.93512392e+01
22483,7.77156117e-16,1.93512392e+01
22484,6.66133815e-16,1.93512392e+01
22485,6.66133815e-16,1.93512392e+01
22486,7.77156117e-16,1.93512392e+01
22487,1.11022302e-15,1.93512392e+01
22488,1.11022302e-15,1.93512392e+01
22489,1.05471187e-15,1.93512392e+01
22490,8.32667268e-16,1.93512392e+01
22491,7.77156117e-16,1.93512392e+01
22492,5.55111512e-16,1.93512392e+01
22493,9.99200722e-16,1.93512392e+01
22494,9.99200722e-16,1.93512392e+01
22495,1.05471187e-15,1.93512392e+01
22496,8.88178420e-16,1.93512392e+01
22497,7.77156117e-16,1.93512392e+01
22498,7.77156117e-16,1.93512392e+01
22499,6.66133815e-16,1.93512392e+01
22500,8.88178420e-16,1.93512392e+01
22501,9.99200722e-16,1.93512392e+01
22502,9.99200722e-16,1.93512392e+01
22503,9.99200722e-16,1.93512392e+01
22504,1.11022302e-15,1.93512392e+01
22505,7.77156117e-16,1.93512392e+01
22506,7.77156117e-16,1.93512392e+01
22507,1.11022302e-15,1.93512392e+01
22508,8.88178420e-16,1.93512392e+01
22509,1.02695630e-15,1.93512392e+01
22510,8.88178420e-16,1.93512392e+01
22511,1.44328993e-15,1.93512392e+01
22512,1.05471187e-15,1.93512392e+01
22513,1.11022302e-15,1.93512392e+01
22514,7.49400542e-16,1.93512392e+01
22515,6.93889390e-16,1.93512392e+01
22516,7.49400542e-16,1.93512392e+01
22517,8.88178420e-16,1.93512392e+01
22518,7.21644966e-16,1.93512392e+01
22519,9.99200722e-16,1.93512392e+01
22520,9.99200722e-16,1.93512392e+01
22521,7.77156117e-16,1.93512392e+01
22522,6.66133815e-16,1.93512392e+01
22523,7.21644966e-16,1.93512392e+01
22524,9.43689571e-16,1.93512392e+01
22525,1.11022302e-15,1.93512392e+01
22526,6.93889390e-16,1.93512392e+01
22527,6.66133815e-16,1.93512392e+01
22528,6.66133815e-16,1.93512392e+01
22529,7.77156117e-16,1.93512392e+01
22530,1.11022302e-15,1.93512392e+01
22531,8.88178420e-16,1.93512392e+01
22532,7.21644966e-16,1.93512392e+01
22533,6.66133815e-16,1.93512392e+01
22534,1.33226763e-15,1.93512392e+01
22535,1.11022302e-15,1.93512392e+01
22536,8.88178420e-16,1.93512392e+01
22537,8.88178420e-16,1.93512392e+01
22538,9.99200722e-16,1.93512392e+01
22539,7.77156117e-16,1.93512392e+01
22540,6.66133815e-16,1.93512392e+01
22541,6.66133815e-16,1.93512392e+01
22542,4.99600361e-16,1.93512392e+01
22543,5.55111512e-16,1.93512392e+01
22544,8.88178420e-16,1.93512392e+01
22545,7.77156117e-16,1.93512392e+01
22546,1.33226763e-15,1.93512392e+01
22547,9.99200722e-16,1.93512392e+01
22548,1.44328993e-15,1.93512392e+01
22549,9.99200722e-16,1.93512392e+01
22550,1.27675648e-15,1.93512392e+01
22551,8.88178420e-16,1.93512392e+01
22552,9.43689571e-16,1.93512392e+01
22553,1.11022302e-15,1.93512392e+01
22554,6.66133815e-16,1.93512392e+01
22555,1.11022302e-15,1.93512392e+01
22556,8.88178420e-16,1.93512392e+01
22557,1.27675648e-15,1.93512392e+01
22558,1.27675648e-15,1.93512392e+01
22559,1.22124533e-15,1.93512392e+01
22560,1.55431223e-15,1.93512392e+01
22561,1.66533454e-15,1.93512392e+01
22562,1.55431223e-15,1.93512392e+01
22563,8.88178420e-16,1.93512392e+01
22564,6.66133815e-16,1.93512392e+01
22565,7.77156117e-16,1.93512392e+01
22566,7.77156117e-16,1.93512392e+01
22567,5.55111512e-16,1.93512392e+01
22568,5.55111512e-16,1.93512392e+01
22569,7.77156117e-16,1.93512392e+01
22570,9.99200722e-16,1.93512392e+01
22571,1.22124533e-15,1.93512392e+01
22572,1.33226763e-15,1.93512392e+01
22573,1.22124533e-15,1.93512392e+01
22574,1.66533454e-15,1.93512392e+01
22575,1.55431223e-15,1.93512392e+01
22576,1.38777878e-15,1.93512392e+01
22577,9.99200722e-16,1.93512392e+01
22578,7.77156117e-16,1.93512392e+01
22579,9.99200722e-16,1.93512392e+01
22580,1.44328993e-15,1.93512392e+01
22581,7.77156117e-16,1.93512392e+01
22582,1.11022302e-15,1.93512392e+01
22583,8.88178420e-16,1.93512392e+01
22584,7.77156117e-16,1.93512392e+01
22585,8.88178420e-16,1.93512392e+01
22586,8.88178420e-16,1.93512392e+01
22587,7.77156117e-16,1.93512392e+01
22588,8.88178420e-16,1.93512392e+01
22589,7.77156117e-16,1.93512392e+01
22590,7.77156117e-16,1.93512392e+01
22591,7.21644966e-16,1.93512392e+01
22592,8.32667268e-16,1.93512392e+01
22593,7.77156117e-16,1.93512392e+01
22594,8.88178420e-16,1.93512392e+01
22595,8.88178420e-16,1.93512392e+01
22596,7.77156117e-16,1.93512392e+01
22597,8.32667268e-16,1.93512392e+01
22598,7.21644966e-16,1.93512392e+01
22599,4.99600361e-16,1.93512392e+01
22600,4.44089210e-16,1.93512392e+01
22601,5.55111512e-16,1.93512392e+01
22602,6.66133815e-16,1.93512392e+01
22603,6.66133815e-16,1.93512392e+01
22604,6.66133815e-16,1.93512392e+01
22605,8.88178420e-16,1.93512392e+01
22606,6.66133815e-16,1.93512392e+01
22607,1.22124533e-15,1.93512392e+01
22608,9.99200722e-16,1.93512392e+01
22609,7.77156117e-16,1.93512392e+01
22610,6.66133815e-16,1.93512392e+01
22611,6.66133815e-16,1.93512392e+01
22612,1.11022302e-15,1.93512392e+01
22613,8.88178420e-16,1.93512392e+01
22614,1.05471187e-15,1.93512392e+01
22615,7.77156117e-16,1.93512392e+01
22616,5.82867088e-16,1.93512392e+01
22617,5.13478149e-16,1.93512392e+01
22618,6.66133815e-16,1.93512392e+01
22619,7.77156117e-16,1.93512392e+01
22620,7.77156117e-16,1.93512392e+01
22621,8.88178420e-16,1.93512392e+01
22622,1.11022302e-15,1.93512392e+01
22623,1.77635684e-15,1.93512392e+01
22624,1.99840144e-15,1.93512392e+01
22625,9.99200722e-16,1.93512392e+01
22626,7.77156117e-16,1.93512392e+01
22627,7.21644966e-16,1.93512392e+01
22628,5.55111512e-16,1.93512392e+01
22629,7.77156117e-16,1.93512392e+01
22630,7.77156117e-16,1.93512392e+01
22631,9.99200722e-16,1.93512392e+01
22632,8.88178420e-16,1.93512392e+01
22633,9.43689571e-16,1.93512392e+01
22634,7.77156117e-16,1.93512392e+01
22635,8.88178420e-16,1.93512392e+01
22636,6.10622664e-16,1.93512392e+01
22637,8.88178420e-16,1.93512392e+01
22638,7.77156117e-16,1.93512392e+01
22639,9.99200722e-16,1.93512392e+01
22640,9.99200722e-16,1.93512392e+01
22641,1.22124533e-15,1.93512392e+01
22642,1.11022302e-15,1.93512392e+01
22643,1.11022302e-15,1.93512392e+01
22644,1.33226763e-15,1.93512392e+01
22645,1.11022302e-15,1.93512392e+01
22646,8.32667268e-16,1.93512392e+01
22647,1.11022302e-15,1.93512392e+01
22648,8.88178420e-16,1.93512392e+01
22649,9.43689571e-16,1.93512392e+01
22650,9.43689571e-16,1.93512392e+01
22651,8.88178420e-16,1.93512392e+01
22652,1.11022302e-15,1.93512392e+01
22653,6.66133815e-16,1.93512392e+01
22654,7.77156117e-16,1.93512392e+01
22655,7.77156117e-16,1.93512392e+01
22656,7.77156117e-16,1.93512392e+01
22657,8.88178420e-16,1.93512392e+01
22658,1.16573418e-15,1.93512392e+01
22659,1.05471187e-15,1.93512392e+01
22660,9.99200722e-16,1.93512392e+01
22661,9.99200722e-16,1.93512392e+01
22662,9.99200722e-16,1.93512392e+01
22663,7.77156117e-16,1.93512392e+01
22664,6.66133815e-16,1.93512392e+01
22665,6.10622664e-16,1.93512392e+01
22666,6.93889390e-16,1.93512392e+01
22667,1.11022302e-15,1.93512392e+01
22668,1.11022302e-15,1.93512392e+01
22669,7.77156117e-16,1.93512392e+01
22670,1.22124533e-15,1.93512392e+01
22671,1.44328993e-15,1.93512392e+01
22672,1.33226763e-15,1.93512392e+01
22673,1.66533454e-15,1.93512392e+01
22674,1.38777878e-15,1.93512392e+01
22675,1.11022302e-15,1.93512392e+01
22676,7.77156117e-16,1.93512392e+01
22677,6.80011603e-16,1.93512392e+01
22678,6.66133815e-16,1.93512392e+01
22679,6.66133815e-16,1.93512392e+01
22680,6.66133815e-16,1.93512392e+01
22681,9.99200722e-16,1.93512392e+01
22682,8.88178420e-16,1.93512392e+01
22683,7.77156117e-16,1.93512392e+01
22684,6.66133815e-16,1.93512392e+01
22685,8.88178420e-16,1.93512392e+01
22686,7.77156117e-16,1.93512392e+01
22687,1.11022302e-15,1.93512392e+01
22688,1.11022302e-15,1.93512392e+01
22689,1.22124533e-15,1.93512392e+01
22690,9.99200722e-16,1.93512392e+01
22691,9.43689571e-16,1.93512392e+01
22692,1.22124533e-15,1.93512392e+01
22693,1.33226763e-15,1.93512392e+01
22694,1.55431223e-15,1.93512392e+01
