rho,z,V_numerical,V_analytical,epsilon
0.47500000,-0.60000000,0.00235333,0.01303280,4.00000000
0.47500000,-0.58750000,0.00245212,0.01317571,4.00000000
0.47500000,-0.57500000,0.00255337,0.01332132,4.00000000
0.47500000,-0.56250000,0.00265718,0.01346970,4.00000000
0.47500000,-0.55000000,0.00276364,0.01362091,4.00000000
0.47500000,-0.53750000,0.00287285,0.01377500,4.00000000
0.47500000,-0.52500000,0.00298491,0.01393205,4.00000000
0.47500000,-0.51250000,0.00309991,0.01409210,4.00000000
0.47500000,-0.50000000,0.00321795,0.01425522,4.00000000
0.47500000,-0.48750000,0.00333914,0.01442148,4.00000000
0.47500000,-0.47500000,0.00346357,0.01459094,4.00000000
0.47500000,-0.46250000,0.00359134,0.01476365,4.00000000
0.47500000,-0.45000000,0.00372256,0.01493968,4.00000000
0.47500000,-0.43750000,0.00385733,0.01511909,4.00000000
0.47500000,-0.42500000,0.00399575,0.01530195,4.00000000
0.47500000,-0.41250000,0.00413791,0.01548829,4.00000000
0.47500000,-0.40000000,0.00428393,0.01567820,4.00000000
0.47500000,-0.38750000,0.00443389,0.01587171,4.00000000
0.47500000,-0.37500000,0.00458789,0.01606888,4.00000000
0.47500000,-0.36250000,0.00474604,0.01626976,4.00000000
0.47500000,-0.35000000,0.00490841,0.01647440,4.00000000
0.47500000,-0.33750000,0.00507511,0.01668283,4.00000000
0.47500000,-0.32500000,0.00524620,0.01689509,4.00000000
0.47500000,-0.31250000,0.00542178,0.01711121,4.00000000
0.47500000,-0.30000000,0.00560191,0.01733122,4.00000000
0.47500000,-0.28750000,0.00578666,0.01755513,4.00000000
0.47500000,-0.27500000,0.00597609,0.01778295,4.00000000
0.47500000,-0.26250000,0.00617024,0.01801469,4.00000000
0.47500000,-0.25000000,0.00636916,0.01825032,4.00000000
0.47500000,-0.23750000,0.00657287,0.01848983,4.00000000
0.47500000,-0.22500000,0.00678139,0.01873319,4.00000000
0.47500000,-0.21250000,0.00699470,0.01898033,4.00000000
0.47500000,-0.20000000,0.00721280,0.01923121,4.00000000
0.47500000,-0.18750000,0.00743564,0.01948572,4.00000000
0.47500000,-0.17500000,0.00766316,0.01974378,4.00000000
0.47500000,-0.16250000,0.00789529,0.02000525,4.00000000
0.47500000,-0.15000000,0.00813189,0.02026999,4.00000000
0.47500000,-0.13750000,0.00837285,0.02053783,4.00000000
0.47500000,-0.12500000,0.00861799,0.02080857,4.00000000
0.47500000,-0.11250000,0.00886711,0.02108197,4.00000000
0.47500000,-0.10000000,0.00911996,0.02135779,4.00000000
0.47500000,-0.08750000,0.00937626,0.02163572,4.00000000
0.47500000,-0.07500000,0.00963570,0.02191543,4.00000000
0.47500000,-0.06250000,0.00989789,0.02219656,4.00000000
0.47500000,-0.05000000,0.01016243,0.02247870,4.00000000
0.47500000,-0.03750000,0.01042884,0.02276140,4.00000000
0.47500000,-0.02500000,0.01069660,0.02304416,4.00000000
0.47500000,-0.01250000,0.01096513,0.02332645,4.00000000
0.47500000,0.00000000,0.01123379,0.04721535,2.00000000
0.47500000,0.01250000,0.01177054,0.04833517,2.00000000
0.47500000,0.02500000,0.01230527,0.04944893,2.00000000
0.47500000,0.03750000,0.01283646,0.05055387,2.00000000
0.47500000,0.05000000,0.01336254,0.05164714,2.00000000
0.47500000,0.06250000,0.01388188,0.05272581,2.00000000
0.47500000,0.07500000,0.01439278,0.05378685,2.00000000
0.47500000,0.08750000,0.01489350,0.05482720,2.00000000
0.47500000,0.10000000,0.01538226,0.05584370,2.00000000
0.47500000,0.11250000,0.01585724,0.05683318,2.00000000
0.47500000,0.12500000,0.01631658,0.05779246,2.00000000
0.47500000,0.13750000,0.01675843,0.05871831,2.00000000
0.47500000,0.15000000,0.01718093,0.05960758,2.00000000
0.47500000,0.16250000,0.01758224,0.06045714,2.00000000
0.47500000,0.17500000,0.01796056,0.06126395,2.00000000
0.47500000,0.18750000,0.01831414,0.06202509,2.00000000
0.47500000,0.20000000,0.01864132,0.06273776,2.00000000
0.47500000,0.21250000,0.01894052,0.06339937,2.00000000
0.47500000,0.22500000,0.01921031,0.06400753,2.00000000
0.47500000,0.23750000,0.01944937,0.06456009,2.00000000
0.47500000,0.25000000,0.01965657,0.06505518,2.00000000
0.47500000,0.26250000,0.01983094,0.06549124,2.00000000
0.47500000,0.27500000,0.01997172,0.06586703,2.00000000
0.47500000,0.28750000,0.02007835,0.06618164,2.00000000
0.47500000,0.30000000,0.02015050,0.06643454,2.00000000
0.47500000,0.31250000,0.02018804,0.06662556,2.00000000
0.47500000,0.32500000,0.02019108,0.06675489,2.00000000
0.47500000,0.33750000,0.02015996,0.06682310,2.00000000
0.47500000,0.35000000,0.02009523,0.06683111,2.00000000
0.47500000,0.36250000,0.01999763,0.06678016,2.00000000
0.47500000,0.37500000,0.01986811,0.06667183,2.00000000
0.47500000,0.38750000,0.01970778,0.06650799,2.00000000
0.47500000,0.40000000,0.01951792,0.06629077,2.00000000
0.47500000,0.41250000,0.01929993,0.06602251,2.00000000
0.47500000,0.42500000,0.01905534,0.06570579,2.00000000
0.47500000,0.43750000,0.01878574,0.06534330,2.00000000
0.47500000,0.45000000,0.01849280,0.06493789,2.00000000
0.47500000,0.46250000,0.01817825,0.06449250,2.00000000
0.47500000,0.47500000,0.01784381,0.06401009,2.00000000
0.47500000,0.48750000,0.01749123,0.06349368,2.00000000
0.47500000,0.50000000,0.01712221,0.06294627,2.00000000
0.47500000,0.51250000,0.01673845,0.06237082,2.00000000
0.47500000,0.52500000,0.01634159,0.06177024,2.00000000
0.47500000,0.53750000,0.01593320,0.06114737,2.00000000
0.47500000,0.55000000,0.01551479,0.06050494,2.00000000
0.47500000,0.56250000,0.01508779,0.05984557,2.00000000
0.47500000,0.57500000,0.01465355,0.05917177,2.00000000
0.47500000,0.58750000,0.01421332,0.05848591,2.00000000
0.47500000,0.60000000,0.01376827,0.05779022,2.00000000
0.47500000,0.61250000,0.01331947,0.05708681,2.00000000
0.47500000,0.62500000,0.01286790,0.05637763,2.00000000
0.47500000,0.63750000,0.01241445,0.05566448,2.00000000
0.47500000,0.65000000,0.01195993,0.05494905,2.00000000
0.47500000,0.66250000,0.01150505,0.05423287,2.00000000
0.47500000,0.67500000,0.01105043,0.05351735,2.00000000
0.47500000,0.68750000,0.01059664,0.05280377,2.00000000
0.47500000,0.70000000,0.01014414,0.05209328,2.00000000
0.47500000,0.71250000,0.00969334,0.05138692,2.00000000
0.47500000,0.72500000,0.00924459,0.05068563,2.00000000
0.47500000,0.73750000,0.00879815,0.04999023,2.00000000
0.47500000,0.75000000,0.00835426,0.04930146,2.00000000
0.47500000,0.76250000,0.00791307,0.04861996,2.00000000
0.47500000,0.77500000,0.00747471,0.04794631,2.00000000
0.47500000,0.78750000,0.00703925,0.04728097,2.00000000
0.47500000,0.80000000,0.00660671,0.04662437,2.00000000
0.47500000,0.81250000,0.00617710,0.04597685,2.00000000
0.47500000,0.82500000,0.00575036,0.04533872,2.00000000
0.47500000,0.83750000,0.00532644,0.04471020,2.00000000
0.47500000,0.85000000,0.00490524,0.04409149,2.00000000
0.47500000,0.86250000,0.00448662,0.04348273,2.00000000
0.47500000,0.87500000,0.00407045,0.04288402,2.00000000
0.47500000,0.88750000,0.00365656,0.04229545,2.00000000
0.47500000,0.90000000,0.00324477,0.04171703,2.00000000
0.47500000,0.91250000,0.00283488,0.04114879,2.00000000
0.47500000,0.92500000,0.00242668,0.04059071,2.00000000
0.47500000,0.93750000,0.00201995,0.04004274,2.00000000
0.47500000,0.95000000,0.00161445,0.03950483,2.00000000
0.47500000,0.96250000,0.00120996,0.03897689,2.00000000
0.47500000,0.97500000,0.00080622,0.03845885,2.00000000
0.47500000,0.98750000,0.00040298,0.03795058,2.00000000
0.47500000,1.00000000,0.00000000,0.03745199,2.00000000
0.48750000,-1.00000000,0.00000000,0.00955265,4.00000000
0.48750000,-0.98750000,0.00006077,0.00963382,4.00000000
0.48750000,-0.97500000,0.00012159,0.00971627,4.00000000
0.48750000,-0.96250000,0.00018255,0.00980004,4.00000000
0.48750000,-0.95000000,0.00024369,0.00988516,4.00000000
0.48750000,-0.93750000,0.00030508,0.00997166,4.00000000
0.48750000,-0.92500000,0.00036679,0.01005956,4.00000000
0.48750000,-0.91250000,0.00042888,0.01014890,4.00000000
0.48750000,-0.90000000,0.00049141,0.01023970,4.00000000
0.48750000,-0.88750000,0.00055445,0.01033201,4.00000000
0.48750000,-0.87500000,0.00061806,0.01042586,4.00000000
0.48750000,-0.86250000,0.00068230,0.01052128,4.00000000
0.48750000,-0.85000000,0.00074725,0.01061830,4.00000000
0.48750000,-0.83750000,0.00081297,0.01071696,4.00000000
0.48750000,-0.82500000,0.00087952,0.01081730,4.00000000
0.48750000,-0.81250000,0.00094697,0.01091935,4.00000000
0.48750000,-0.80000000,0.00101540,0.01102316,4.00000000
0.48750000,-0.78750000,0.00108487,0.01112876,4.00000000
0.48750000,-0.77500000,0.00115545,0.01123620,4.00000000
0.48750000,-0.76250000,0.00122721,0.01134551,4.00000000
0.48750000,-0.75000000,0.00130023,0.01145674,4.00000000
0.48750000,-0.73750000,0.00137457,0.01156993,4.00000000
0.48750000,-0.72500000,0.00145031,0.01168513,4.00000000
0.48750000,-0.71250000,0.00152752,0.01180238,4.00000000
0.48750000,-0.70000000,0.00160629,0.01192172,4.00000000
0.48750000,-0.68750000,0.00168668,0.01204320,4.00000000
0.48750000,-0.67500000,0.00176878,0.01216688,4.00000000
0.48750000,-0.66250000,0.00185266,0.01229280,4.00000000
0.48750000,-0.65000000,0.00193841,0.01242100,4.00000000
0.48750000,-0.63750000,0.00202611,0.01255155,4.00000000
0.48750000,-0.62500000,0.00211583,0.01268449,4.00000000
0.48750000,-0.61250000,0.00220767,0.01281987,4.00000000
0.48750000,-0.60000000,0.00230170,0.01295775,4.00000000
0.48750000,-0.58750000,0.00239801,0.01309817,4.00000000
0.48750000,-0.57500000,0.00249670,0.01324121,4.00000000
0.48750000,-0.56250000,0.00259785,0.01338690,4.00000000
0.48750000,-0.55000000,0.00270154,0.01353530,4.00000000
0.48750000,-0.53750000,0.00280787,0.01368648,4.00000000
0.48750000,-0.52500000,0.00291693,0.01384048,4.00000000
0.48750000,-0.51250000,0.00302881,0.01399736,4.00000000
0.48750000,-0.50000000,0.00314361,0.01415718,4.00000000
0.48750000,-0.48750000,0.00326141,0.01431999,4.00000000
0.48750000,-0.47500000,0.00338230,0.01448585,4.00000000
0.48750000,-0.46250000,0.00350640,0.01465482,4.00000000
0.48750000,-0.45000000,0.00363377,0.01482694,4.00000000
0.48750000,-0.43750000,0.00376453,0.01500227,4.00000000
0.48750000,-0.42500000,0.00389875,0.01518087,4.00000000
0.48750000,-0.41250000,0.00403654,0.01536278,4.00000000
0.48750000,-0.40000000,0.00417797,0.01554804,4.00000000
0.48750000,-0.38750000,0.00432315,0.01573672,4.00000000
0.48750000,-0.37500000,0.00447215,0.01592884,4.00000000
0.48750000,-0.36250000,0.00462507,0.01612445,4.00000000
0.48750000,-0.35000000,0.00478197,0.01632358,4.00000000
0.48750000,-0.33750000,0.00494293,0.01652627,4.00000000
0.48750000,-0.32500000,0.00510803,0.01673254,4.00000000
0.48750000,-0.31250000,0.00527734,0.01694241,4.00000000
0.48750000,-0.30000000,0.00545091,0.01715589,4.00000000
0.48750000,-0.28750000,0.00562879,0.01737299,4.00000000
0.48750000,-0.27500000,0.00581103,0.01759370,4.00000000
0.48750000,-0.26250000,0.00599766,0.01781802,4.00000000
0.48750000,-0.25000000,0.00618871,0.01804593,4.00000000
0.48750000,-0.23750000,0.00638418,0.01827738,4.00000000
0.48750000,-0.22500000,0.00658409,0.01851233,4.00000000
0.48750000,-0.21250000,0.00678840,0.01875073,4.00000000
0.48750000,-0.20000000,0.00699709,0.01899249,4.00000000
0.48750000,-0.18750000,0.00721010,0.01923753,4.00000000
0.48750000,-0.17500000,0.00742736,0.01948572,4.00000000
0.48750000,-0.16250000,0.00764878,0.01973695,4.00000000
0.48750000,-0.15000000,0.00787422,0.01999104,4.00000000
0.48750000,-0.13750000,0.00810355,0.02024784,4.00000000
0.48750000,-0.12500000,0.00833658,0.02050712,4.00000000
0.48750000,-0.11250000,0.00857311,0.02076867,4.00000000
0.48750000,-0.10000000,0.00881288,0.02103221,4.00000000
0.48750000,-0.08750000,0.00905563,0.02129747,4.00000000
0.48750000,-0.07500000,0.00930102,0.02156411,4.00000000
0.48750000,-0.06250000,0.00954869,0.02183177,4.00000000
0.48750000,-0.05000000,0.00979823,0.02210006,4.00000000
0.48750000,-0.03750000,0.01004919,0.02236854,4.00000000
0.48750000,-0.02500000,0.01030106,0.02263674,4.00000000
0.48750000,-0.01250000,0.01055329,0.02290414,4.00000000
0.48750000,0.00000000,0.01080527,0.04634039,2.00000000
0.48750000,0.01250000,0.01130834,0.04739875,2.00000000
0.48750000,0.02500000,0.01180912,0.04845071,2.00000000
0.48750000,0.03750000,0.01230621,0.04949368,2.00000000
0.48750000,0.05000000,0.01279813,0.05052499,2.00000000
0.48750000,0.06250000,0.01328336,0.05154191,2.00000000
0.48750000,0.07500000,0.01376033,0.05254165,2.00000000
0.48750000,0.08750000,0.01422743,0.05352135,2.00000000
0.48750000,0.10000000,0.01468302,0.05447812,2.00000000
0.48750000,0.11250000,0.01512543,0.05540906,2.00000000
0.48750000,0.12500000,0.01555298,0.05631123,2.00000000
0.48750000,0.13750000,0.01596396,0.05718172,2.00000000
0.48750000,0.15000000,0.01635672,0.05801765,2.00000000
0.48750000,0.16250000,0.01672957,0.05881619,2.00000000
0.48750000,0.17500000,0.01708090,0.05957461,2.00000000
0.48750000,0.18750000,0.01740916,0.06029025,2.00000000
0.48750000,0.20000000,0.01771284,0.06096064,2.00000000
0.48750000,0.21250000,0.01799055,0.06158344,2.00000000
0.48750000,0.22500000,0.01824101,0.06215651,2.00000000
0.48750000,0.23750000,0.01846306,0.06267794,2.00000000
0.48750000,0.25000000,0.01865568,0.06314606,2.00000000
0.48750000,0.26250000,0.01881803,0.06355949,2.00000000
0.48750000,0.27500000,0.01894942,0.06391711,2.00000000
0.48750000,0.28750000,0.01904936,0.06421812,2.00000000
0.48750000,0.30000000,0.01911755,0.06446203,2.00000000
0.48750000,0.31250000,0.01915388,0.06464870,2.00000000
0.48750000,0.32500000,0.01915844,0.06477827,2.00000000
0.48750000,0.33750000,0.01913150,0.06485124,2.00000000
0.48750000,0.35000000,0.01907356,0.06486841,2.00000000
0.48750000,0.36250000,0.01898525,0.06483087,2.00000000
0.48750000,0.37500000,0.01886740,0.06474000,2.00000000
0.48750000,0.38750000,0.01872099,0.06459745,2.00000000
0.48750000,0.40000000,0.01854713,0.06440509,2.00000000
0.48750000,0.41250000,0.01834705,0.06416501,2.00000000
0.48750000,0.42500000,0.01812210,0.06387946,2.00000000
0.48750000,0.43750000,0.01787370,0.06355087,2.00000000
0.48750000,0.45000000,0.01760331,0.06318176,2.00000000
0.48750000,0.46250000,0.01731248,0.06277474,2.00000000
0.48750000,0.47500000,0.01700274,0.06233250,2.00000000
0.48750000,0.48750000,0.01667565,0.06185774,2.00000000
0.48750000,0.50000000,0.01633275,0.06135316,2.00000000
0.48750000,0.51250000,0.01597558,0.06082146,2.00000000
0.48750000,0.52500000,0.01560560,0.06026528,2.00000000
0.48750000,0.53750000,0.01522427,0.05968721,2.00000000
0.48750000,0.55000000,0.01483295,0.05908975,2.00000000
0.48750000,0.56250000,0.01443295,0.05847532,2.00000000
0.48750000,0.57500000,0.01402553,0.05784624,2.00000000
0.48750000,0.58750000,0.01361185,0.05720472,2.00000000
0.48750000,0.60000000,0.01319299,0.05655283,2.00000000
0.48750000,0.61250000,0.01276997,0.05589255,2.00000000
0.48750000,0.62500000,0.01234370,0.05522573,2.00000000
0.48750000,0.63750000,0.01191503,0.05455407,2.00000000
0.48750000,0.65000000,0.01148472,0.05387917,2.00000000
0.48750000,0.66250000,0.01105347,0.05320251,2.00000000
0.48750000,0.67500000,0.01062189,0.05252544,2.00000000
0.48750000,0.68750000,0.01019052,0.05184920,2.00000000
0.48750000,0.70000000,0.00975983,0.05117492,2.00000000
0.48750000,0.71250000,0.00933022,0.05050362,2.00000000
0.48750000,0.72500000,0.00890204,0.04983623,2.00000000
0.48750000,0.73750000,0.00847559,0.04917357,2.00000000
0.48750000,0.75000000,0.00805109,0.04851639,2.00000000
0.48750000,0.76250000,0.00762873,0.04786532,2.00000000
0.48750000,0.77500000,0.00720865,0.04722097,2.00000000
0.48750000,0.78750000,0.00679094,0.04658382,2.00000000
0.48750000,0.80000000,0.00637566,0.04595432,2.00000000
0.48750000,0.81250000,0.00596282,0.04533284,2.00000000
0.48750000,0.82500000,0.00555242,0.04471971,2.00000000
0.48750000,0.83750000,0.00514441,0.04411518,2.00000000
0.48750000,0.85000000,0.00473872,0.04351948,2.00000000
0.48750000,0.86250000,0.00433526,0.04293279,2.00000000
0.48750000,0.87500000,0.00393391,0.04235524,2.00000000
0.48750000,0.88750000,0.00353454,0.04178694,2.00000000
0.48750000,0.90000000,0.00313699,0.04122795,2.00000000
0.48750000,0.91250000,0.00274110,0.04067832,2.00000000
0.48750000,0.92500000,0.00234669,0.04013806,2.00000000
0.48750000,0.93750000,0.00195357,0.03960716,2.00000000
0.48750000,0.95000000,0.00156153,0.03908559,2.00000000
0.48750000,0.96250000,0.00117037,0.03857331,2.00000000
0.48750000,0.97500000,0.00077988,0.03807025,2.00000000
0.48750000,0.98750000,0.00038983,0.03757633,2.00000000
0.48750000,1.00000000,0.00000000,0.03709148,2.00000000
0.50000000,-1.00000000,0.00000000,0.00952222,4.00000000
0.50000000,-0.98750000,0.00005948,0.00960260,4.00000000
0.50000000,-0.97500000,0.00011902,0.00968425,4.00000000
0.50000000,-0.96250000,0.00017869,0.00976719,4.00000000
0.50000000,-0.95000000,0.00023853,0.00985144,4.00000000
0.50000000,-0.93750000,0.00029863,0.00993705,4.00000000
0.50000000,-0.92500000,0.00035902,0.01002403,4.00000000
0.50000000,-0.91250000,0.00041979,0.01011242,4.00000000
0.50000000,-0.90000000,0.00048098,0.01020224,4.00000000
0.50000000,-0.88750000,0.00054266,0.01029353,4.00000000
0.50000000,-0.87500000,0.00060490,0.01038632,4.00000000
0.50000000,-0.86250000,0.00066776,0.01048065,4.00000000
0.50000000,-0.85000000,0.00073130,0.01057654,4.00000000
0.50000000,-0.83750000,0.00079558,0.01067403,4.00000000
0.50000000,-0.82500000,0.00086067,0.01077316,4.00000000
0.50000000,-0.81250000,0.00092664,0.01087396,4.00000000
0.50000000,-0.80000000,0.00099355,0.01097646,4.00000000
0.50000000,-0.78750000,0.00106147,0.01108072,4.00000000
0.50000000,-0.77500000,0.00113046,0.01118676,4.00000000
0.50000000,-0.76250000,0.00120060,0.01129462,4.00000000
0.50000000,-0.75000000,0.00127195,0.01140434,4.00000000
0.50000000,-0.73750000,0.00134458,0.01151597,4.00000000
0.50000000,-0.72500000,0.00141856,0.01162955,4.00000000
0.50000000,-0.71250000,0.00149397,0.01174511,4.00000000
0.50000000,-0.70000000,0.00157088,0.01186271,4.00000000
0.50000000,-0.68750000,0.00164936,0.01198238,4.00000000
0.50000000,-0.67500000,0.00172949,0.01210418,4.00000000
0.50000000,-0.66250000,0.00181134,0.01222813,4.00000000
0.50000000,-0.65000000,0.00189499,0.01235431,4.00000000
0.50000000,-0.63750000,0.00198051,0.01248274,4.00000000
0.50000000,-0.62500000,0.00206799,0.01261348,4.00000000
0.50000000,-0.61250000,0.00215750,0.01274658,4.00000000
0.50000000,-0.60000000,0.00224912,0.01288208,4.00000000
0.50000000,-0.58750000,0.00234294,0.01302003,4.00000000
0.50000000,-0.57500000,0.00243904,0.01316049,4.00000000
0.50000000,-0.56250000,0.00253750,0.01330351,4.00000000
0.50000000,-0.55000000,0.00263841,0.01344913,4.00000000
0.50000000,-0.53750000,0.00274184,0.01359740,4.00000000
0.50000000,-0.52500000,0.00284789,0.01374838,4.00000000
0.50000000,-0.51250000,0.00295664,0.01390212,4.00000000
0.50000000,-0.50000000,0.00306817,0.01405866,4.00000000
0.50000000,-0.48750000,0.00318258,0.01421806,4.00000000
0.50000000,-0.47500000,0.00329994,0.01438036,4.00000000
0.50000000,-0.46250000,0.00342035,0.01454562,4.00000000
0.50000000,-0.45000000,0.00354389,0.01471388,4.00000000
0.50000000,-0.43750000,0.00367064,0.01488519,4.00000000
0.50000000,-0.42500000,0.00380069,0.01505958,4.00000000
0.50000000,-0.41250000,0.00393412,0.01523712,4.00000000
0.50000000,-0.40000000,0.00407101,0.01541782,4.00000000
0.50000000,-0.38750000,0.00421144,0.01560174,4.00000000
0.50000000,-0.37500000,0.00435548,0.01578890,4.00000000
0.50000000,-0.36250000,0.00450322,0.01597934,4.00000000
0.50000000,-0.35000000,0.00465471,0.01617308,4.00000000
0.50000000,-0.33750000,0.00481002,0.01637015,4.00000000
0.50000000,-0.32500000,0.00496922,0.01657055,4.00000000
0.50000000,-0.31250000,0.00513235,0.01677431,4.00000000
0.50000000,-0.30000000,0.00529947,0.01698142,4.00000000
0.50000000,-0.28750000,0.00547061,0.01719188,4.00000000
0.50000000,-0.27500000,0.00564581,0.01740568,4.00000000
0.50000000,-0.26250000,0.00582508,0.01762280,4.00000000
0.50000000,-0.25000000,0.00600845,0.01784320,4.00000000
0.50000000,-0.23750000,0.00619590,0.01806684,4.00000000
0.50000000,-0.22500000,0.00638743,0.01829367,4.00000000
