rho,z,V,E_magnitud,epsilon,capa
1.32000000,0.90000000,0.46222669,1.08022361,2.00000000,2
1.32000000,0.92000000,0.46310938,1.08282504,2.00000000,2
1.32000000,0.94000000,0.46350092,1.08446251,2.00000000,2
1.32000000,0.96000000,0.46340008,1.08514747,2.00000000,2
1.32000000,0.98000000,0.46280704,1.08489430,2.00000000,2
1.32000000,1.00000000,0.46172336,1.08372028,2.00000000,2
1.32000000,1.02000000,0.46015188,1.08164538,2.00000000,2
1.32000000,1.04000000,0.45809672,1.07869217,2.00000000,2
1.32000000,1.06000000,0.45556314,1.07488565,2.00000000,2
1.32000000,1.08000000,0.45255754,1.07025307,2.00000000,2
1.32000000,1.10000000,0.44908731,1.06482378,2.00000000,2
1.32000000,1.12000000,0.44516083,1.05862906,2.00000000,2
1.32000000,1.14000000,0.44078732,1.05170193,2.00000000,2
1.32000000,1.16000000,0.43597681,1.04407701,2.00000000,2
1.32000000,1.18000000,0.43074000,1.03579033,2.00000000,2
1.32000000,1.20000000,0.42508824,1.02687915,2.00000000,2
1.32000000,1.22000000,0.41903342,1.01738184,2.00000000,2
1.32000000,1.24000000,0.41258787,1.00733772,2.00000000,2
1.32000000,1.26000000,0.40576431,0.99678690,2.00000000,2
1.32000000,1.28000000,0.39857579,0.98577016,2.00000000,2
1.32000000,1.30000000,0.39103556,0.97432884,2.00000000,2
1.32000000,1.32000000,0.38315706,0.96250473,2.00000000,2
1.32000000,1.34000000,0.37495382,0.95033994,2.00000000,2
1.32000000,1.36000000,0.36643941,0.93787688,2.00000000,2
1.32000000,1.38000000,0.35762738,0.92515813,2.00000000,2
1.32000000,1.40000000,0.34853124,0.91222641,2.00000000,2
1.32000000,1.42000000,0.33916435,0.89912454,2.00000000,2
1.32000000,1.44000000,0.32953993,0.88589537,2.00000000,2
1.32000000,1.46000000,0.31967099,0.87258177,2.00000000,2
1.32000000,1.48000000,0.30957032,0.85922664,2.00000000,2
1.32000000,1.50000000,0.29925044,0.84587284,2.00000000,2
1.32000000,1.52000000,0.28872358,0.83256322,2.00000000,2
1.32000000,1.54000000,0.27800168,0.81934064,2.00000000,2
1.32000000,1.56000000,0.26709633,0.80624791,2.00000000,2
1.32000000,1.58000000,0.25601881,0.79332780,2.00000000,2
1.32000000,1.60000000,0.24478003,0.78062307,2.00000000,2
1.32000000,1.62000000,0.23339055,0.76817640,2.00000000,2
1.32000000,1.64000000,0.22186058,0.75603036,2.00000000,2
1.32000000,1.66000000,0.21019998,0.74422740,2.00000000,2
1.32000000,1.68000000,0.19841824,0.73280971,2.00000000,2
1.32000000,1.70000000,0.18652452,0.72181918,2.00000000,2
1.32000000,1.72000000,0.17452763,0.71129726,2.00000000,2
1.32000000,1.74000000,0.16243606,0.70128476,2.00000000,2
1.32000000,1.76000000,0.15025799,0.69182173,2.00000000,2
1.32000000,1.78000000,0.13800130,0.68294715,2.00000000,2
1.32000000,1.80000000,0.12567358,0.67469875,2.00000000,2
1.32000000,1.82000000,0.11328217,0.66711263,2.00000000,2
1.32000000,1.84000000,0.10083415,0.66022302,2.00000000,2
1.32000000,1.86000000,0.08833639,0.65406187,2.00000000,2
1.32000000,1.88000000,0.07579556,0.64865850,2.00000000,2
1.32000000,1.90000000,0.06321815,0.64403928,2.00000000,2
1.32000000,1.92000000,0.05061048,0.64022721,2.00000000,2
1.32000000,1.94000000,0.03797876,0.63724164,2.00000000,2
1.32000000,1.96000000,0.02532911,0.63509796,2.00000000,2
1.32000000,1.98000000,0.01266753,0.63380734,2.00000000,2
1.32000000,2.00000000,0.00000000,0.63380734,2.00000000,2
1.34000000,-2.00000000,0.00000000,0.06705403,3.00000000,0
1.34000000,-1.98000000,0.00133999,0.06705403,3.00000000,0
1.34000000,-1.96000000,0.00268120,0.06721737,3.00000000,0
1.34000000,-1.94000000,0.00402485,0.06748912,3.00000000,0
1.34000000,-1.92000000,0.00537215,0.06786902,3.00000000,0
1.34000000,-1.90000000,0.00672433,0.06835670,3.00000000,0
1.34000000,-1.88000000,0.00808261,0.06895171,3.00000000,0
1.34000000,-1.86000000,0.00944822,0.06965356,3.00000000,0
1.34000000,-1.84000000,0.01082241,0.07046170,3.00000000,0
1.34000000,-1.82000000,0.01220641,0.07137558,3.00000000,0
1.34000000,-1.80000000,0.01360150,0.07239464,3.00000000,0
1.34000000,-1.78000000,0.01500895,0.07351835,3.00000000,0
1.34000000,-1.76000000,0.01643002,0.07474625,3.00000000,0
1.34000000,-1.74000000,0.01786603,0.07607793,3.00000000,0
1.34000000,-1.72000000,0.01931829,0.07751309,3.00000000,0
1.34000000,-1.70000000,0.02078811,0.07905153,3.00000000,0
1.34000000,-1.68000000,0.02227684,0.08069317,3.00000000,0
1.34000000,-1.66000000,0.02378585,0.08243809,3.00000000,0
1.34000000,-1.64000000,0.02531650,0.08428651,3.00000000,0
1.34000000,-1.62000000,0.02687021,0.08623881,3.00000000,0
1.34000000,-1.60000000,0.02844839,0.08829553,3.00000000,0
1.34000000,-1.58000000,0.03005247,0.09045741,3.00000000,0
1.34000000,-1.56000000,0.03168392,0.09272533,3.00000000,0
1.34000000,-1.54000000,0.03334421,0.09510037,3.00000000,0
1.34000000,-1.52000000,0.03503486,0.09758377,3.00000000,0
1.34000000,-1.50000000,0.03675737,0.10017696,3.00000000,0
1.34000000,-1.48000000,0.03851330,0.10288152,3.00000000,0
1.34000000,-1.46000000,0.04030422,0.10569920,3.00000000,0
1.34000000,-1.44000000,0.04213171,0.10863191,3.00000000,0
1.34000000,-1.42000000,0.04399738,0.11168172,3.00000000,0
1.34000000,-1.40000000,0.04590286,0.11485081,3.00000000,0
1.34000000,-1.38000000,0.04784979,0.11814153,3.00000000,0
1.34000000,-1.36000000,0.04983984,0.12155633,3.00000000,0
1.34000000,-1.34000000,0.05187469,0.12509777,3.00000000,0
1.34000000,-1.32000000,0.05395603,0.12876851,3.00000000,0
1.34000000,-1.30000000,0.05608557,0.13257131,3.00000000,0
1.34000000,-1.28000000,0.05826502,0.13650898,3.00000000,0
1.34000000,-1.26000000,0.06049611,0.14058439,3.00000000,0
1.34000000,-1.24000000,0.06278057,0.14480048,3.00000000,0
1.34000000,-1.22000000,0.06512012,0.14916018,3.00000000,0
1.34000000,-1.20000000,0.06751650,0.15366645,3.00000000,0
1.34000000,-1.18000000,0.06997142,0.15832224,3.00000000,0
1.34000000,-1.16000000,0.07248661,0.16313049,3.00000000,0
1.34000000,-1.14000000,0.07506375,0.16809408,3.00000000,0
1.34000000,-1.12000000,0.07770454,0.17321585,3.00000000,0
1.34000000,-1.10000000,0.08041062,0.17849856,3.00000000,0
1.34000000,-1.08000000,0.08318364,0.18394489,3.00000000,0
1.34000000,-1.06000000,0.08602519,0.18955740,3.00000000,0
1.34000000,-1.04000000,0.08893684,0.19533855,3.00000000,0
1.34000000,-1.02000000,0.09192009,0.20129065,3.00000000,0
1.34000000,-1.00000000,0.09497643,0.20741586,3.00000000,0
1.34000000,-0.98000000,0.09810727,0.21371620,3.00000000,0
1.34000000,-0.96000000,0.10131396,0.22019348,3.00000000,0
1.34000000,-0.94000000,0.10459780,0.22684937,3.00000000,0
1.34000000,-0.92000000,0.10796001,0.23368531,3.00000000,0
1.34000000,-0.90000000,0.11140173,0.24070257,3.00000000,0
1.34000000,-0.88000000,0.11492405,0.24790221,3.00000000,0
1.34000000,-0.86000000,0.11852792,0.25528508,3.00000000,0
1.34000000,-0.84000000,0.12221426,0.26285181,3.00000000,0
1.34000000,-0.82000000,0.12598385,0.27060283,3.00000000,0
1.34000000,-0.80000000,0.12983740,0.27853836,3.00000000,0
1.34000000,-0.78000000,0.13377550,0.28665842,3.00000000,0
1.34000000,-0.76000000,0.13779865,0.29496281,3.00000000,0
1.34000000,-0.74000000,0.14190722,0.30345114,3.00000000,0
1.34000000,-0.72000000,0.14610149,0.31212284,3.00000000,0
1.34000000,-0.70000000,0.15038160,0.32097711,3.00000000,0
1.34000000,-0.68000000,0.15474760,0.33001302,3.00000000,0
1.34000000,-0.66000000,0.15919941,0.33922944,3.00000000,0
1.34000000,-0.64000000,0.16373680,0.34862506,3.00000000,0
1.34000000,-0.62000000,0.16835946,0.35819844,3.00000000,0
1.34000000,-0.60000000,0.17306692,0.36794796,3.00000000,0
1.34000000,-0.58000000,0.17785860,0.37787186,3.00000000,0
1.34000000,-0.56000000,0.18273379,0.38796822,3.00000000,0
1.34000000,-0.54000000,0.18769163,0.39823500,3.00000000,0
1.34000000,-0.52000000,0.19273114,0.40867000,3.00000000,0
1.34000000,-0.50000000,0.19785122,0.37538130,8.00000000,1
1.34000000,-0.48000000,0.19985068,0.34979077,8.00000000,1
1.34000000,-0.46000000,0.20192883,0.35508322,8.00000000,1
1.34000000,-0.44000000,0.20408491,0.36059388,8.00000000,1
1.34000000,-0.42000000,0.20631804,0.36631680,8.00000000,1
1.34000000,-0.40000000,0.20862716,0.37224584,8.00000000,1
1.34000000,-0.38000000,0.21101109,0.37837473,8.00000000,1
1.34000000,-0.36000000,0.21346850,0.38469705,8.00000000,1
1.34000000,-0.34000000,0.21599790,0.39120623,8.00000000,1
1.34000000,-0.32000000,0.21859765,0.39789560,8.00000000,1
1.34000000,-0.30000000,0.22126596,0.40475834,8.00000000,1
1.34000000,-0.28000000,0.22400088,0.41178751,8.00000000,1
1.34000000,-0.26000000,0.22680027,0.41897603,8.00000000,1
1.34000000,-0.24000000,0.22966187,0.42631667,8.00000000,1
1.34000000,-0.22000000,0.23258322,0.43380205,8.00000000,1
1.34000000,-0.20000000,0.23556170,0.44142459,8.00000000,1
1.34000000,-0.18000000,0.23859450,0.44917655,8.00000000,1
1.34000000,-0.16000000,0.24167865,0.45704994,8.00000000,1
1.34000000,-0.14000000,0.24481099,0.46503658,8.00000000,1
1.34000000,-0.12000000,0.24798816,0.47312801,8.00000000,1
1.34000000,-0.10000000,0.25120664,0.48131553,8.00000000,1
1.34000000,-0.08000000,0.25446270,0.48959011,8.00000000,1
1.34000000,-0.06000000,0.25775242,0.49794246,8.00000000,1
1.34000000,-0.04000000,0.26107169,0.50636294,8.00000000,1
1.34000000,-0.02000000,0.26441621,0.51484156,8.00000000,1
1.34000000,0.00000000,0.26778147,0.52336801,8.00000000,1
1.34000000,0.02000000,0.27116277,0.53193157,8.00000000,1
1.34000000,0.04000000,0.27455522,0.54052116,8.00000000,1
1.34000000,0.06000000,0.27795375,0.54912532,8.00000000,1
1.34000000,0.08000000,0.28135307,0.55773218,8.00000000,1
1.34000000,0.10000000,0.28474773,0.56632949,8.00000000,1
1.34000000,0.12000000,0.28813209,0.57490458,8.00000000,1
1.34000000,0.14000000,0.29150034,0.58344441,8.00000000,1
1.34000000,0.16000000,0.29484651,0.59193555,8.00000000,1
1.34000000,0.18000000,0.29816446,0.60036419,8.00000000,1
1.34000000,0.20000000,0.30144791,0.60871617,8.00000000,1
1.34000000,0.22000000,0.30469045,0.61697700,8.00000000,1
1.34000000,0.24000000,0.30788553,0.62513186,8.00000000,1
1.34000000,0.26000000,0.31102651,0.63316567,8.00000000,1
1.34000000,0.28000000,0.31410665,0.64106307,8.00000000,1
1.34000000,0.30000000,0.31711915,0.64880852,8.00000000,1
1.34000000,0.32000000,0.32005713,0.65638629,8.00000000,1
1.34000000,0.34000000,0.32291370,0.66378053,8.00000000,1
1.34000000,0.36000000,0.32568195,0.67097533,8.00000000,1
1.34000000,0.38000000,0.32835497,0.67795474,8.00000000,1
1.34000000,0.40000000,0.33092591,0.68470289,8.00000000,1
1.34000000,0.42000000,0.33338794,0.69120398,8.00000000,1
1.34000000,0.44000000,0.33573434,0.69744240,8.00000000,1
1.34000000,0.46000000,0.33795852,0.70340277,8.00000000,1
1.34000000,0.48000000,0.34005400,0.70907004,8.00000000,1
1.34000000,0.50000000,0.34201449,0.74820489,2.00000000,2
1.34000000,0.52000000,0.34971470,0.82628052,2.00000000,2
1.34000000,0.54000000,0.35724961,0.84428893,2.00000000,2
1.34000000,0.56000000,0.36459536,0.86172430,2.00000000,2
1.34000000,0.58000000,0.37172854,0.87854807,2.00000000,2
1.34000000,0.60000000,0.37862629,0.89472298,2.00000000,2
1.34000000,0.62000000,0.38526641,0.91021333,2.00000000,2
1.34000000,0.64000000,0.39162745,0.92498517,2.00000000,2
1.34000000,0.66000000,0.39768883,0.93900651,2.00000000,2
1.34000000,0.68000000,0.40343089,0.95224749,2.00000000,2
1.34000000,0.70000000,0.40883504,0.96468060,2.00000000,2
1.34000000,0.72000000,0.41388374,0.97628078,2.00000000,2
1.34000000,0.74000000,0.41856068,0.98702561,2.00000000,2
1.34000000,0.76000000,0.42285075,0.99689540,2.00000000,2
1.34000000,0.78000000,0.42674012,1.00587331,2.00000000,2
1.34000000,0.80000000,0.43021633,1.01394544,2.00000000,2
1.34000000,0.82000000,0.43326824,1.02110088,2.00000000,2
1.34000000,0.84000000,0.43588612,1.02733176,2.00000000,2
1.34000000,0.86000000,0.43806165,1.03263327,2.00000000,2
1.34000000,0.88000000,0.43978789,1.03700365,2.00000000,2
1.34000000,0.90000000,0.44105933,1.04044420,2.00000000,2
1.34000000,0.92000000,0.44187184,1.04295922,2.00000000,2
1.34000000,0.94000000,0.44222268,1.04455593,2.00000000,2
1.34000000,0.96000000,0.44211042,1.04524445,2.00000000,2
1.34000000,0.98000000,0.44153496,1.04503767,2.00000000,2
1.34000000,1.00000000,0.44049746,1.04395114,2.00000000,2
1.34000000,1.02000000,0.43900028,1.04200300,2.00000000,2
1.34000000,1.04000000,0.43704696,1.03921380,2.00000000,2
1.34000000,1.06000000,0.43464212,1.03560639,2.00000000,2
1.34000000,1.08000000,0.43179141,1.03120576,2.00000000,2
1.34000000,1.10000000,0.42850145,1.02603890,2.00000000,2
1.34000000,1.12000000,0.42477977,1.02013467,2.00000000,2
1.34000000,1.14000000,0.42063468,1.01352361,2.00000000,2
1.34000000,1.16000000,0.41607527,1.00623779,2.00000000,2
1.34000000,1.18000000,0.41111130,0.99831068,2.00000000,2
1.34000000,1.20000000,0.40575311,0.98977701,2.00000000,2
1.34000000,1.22000000,0.40001157,0.98067258,2.00000000,2
1.34000000,1.24000000,0.39389799,0.97103420,2.00000000,2
1.34000000,1.26000000,0.38742409,0.96089948,2.00000000,2
1.34000000,1.28000000,0.38060187,0.95030678,2.00000000,2
1.34000000,1.30000000,0.37344358,0.93929506,2.00000000,2
1.34000000,1.32000000,0.36596165,0.92790380,2.00000000,2
1.34000000,1.34000000,0.35816863,0.91617294,2.00000000,2
1.34000000,1.36000000,0.35007713,0.90414274,2.00000000,2
1.34000000,1.38000000,0.34169980,0.89185377,2.00000000,2
1.34000000,1.40000000,0.33304920,0.87934684,2.00000000,2
1.34000000,1.42000000,0.32413785,0.86666296,2.00000000,2
1.34000000,1.44000000,0.31497813,0.85384330,2.00000000,2
1.34000000,1.46000000,0.30558225,0.84092918,2.00000000,2
1.34000000,1.48000000,0.29596226,0.82796205,2.00000000,2
1.34000000,1.50000000,0.28612995,0.81498348,2.00000000,2
1.34000000,1.52000000,0.27609688,0.80203515,2.00000000,2
1.34000000,1.54000000,0.26587436,0.78915886,2.00000000,2
1.34000000,1.56000000,0.25547339,0.77639654,2.00000000,2
1.34000000,1.58000000,0.24490469,0.76379020,2.00000000,2
1.34000000,1.60000000,0.23417866,0.75138198,2.00000000,2
1.34000000,1.62000000,0.22330540,0.73921408,2.00000000,2
1.34000000,1.64000000,0.21229468,0.72732876,2.00000000,2
1.34000000,1.66000000,0.20115597,0.71576826,2.00000000,2
1.34000000,1.68000000,0.18989840,0.70457474,2.00000000,2
1.34000000,1.70000000,0.17853081,0.69379019,2.00000000,2
1.34000000,1.72000000,0.16706172,0.68345629,2.00000000,2
1.34000000,1.74000000,0.15549937,0.67361422,2.00000000,2
1.34000000,1.76000000,0.14385170,0.66430450,2.00000000,2
1.34000000,1.78000000,0.13212640,0.65556673,2.00000000,2
1.34000000,1.80000000,0.12033088,0.64743930,2.00000000,2
1.34000000,1.82000000,0.10847233,0.63995911,2.00000000,2
1.34000000,1.84000000,0.09655771,0.63316119,2.00000000,2
1.34000000,1.86000000,0.08459377,0.62707832,2.00000000,2
1.34000000,1.88000000,0.07258710,0.62174069,2.00000000,2
1.34000000,1.90000000,0.06054409,0.61717547,2.00000000,2
1.34000000,1.92000000,0.04847103,0.61340643,2.00000000,2
1.34000000,1.94000000,0.03637407,0.61045357,2.00000000,2
1.34000000,1.96000000,0.02425926,0.60833284,2.00000000,2
1.34000000,1.98000000,0.01213259,0.60705582,2.00000000,2
1.34000000,2.00000000,0.00000000,0.60705582,2.00000000,2
1.36000000,-2.00000000,0.00000000,0.06524442,3.00000000,0
1.36000000,-1.98000000,0.00130378,0.06524442,3.00000000,0
1.36000000,-1.96000000,0.00260875,0.06540984,3.00000000,0
1.36000000,-1.94000000,0.00391609,0.06568503,3.00000000,0
1.36000000,-1.92000000,0.00522698,0.06606967,3.00000000,0
1.36000000,-1.90000000,0.00654259,0.06656328,3.00000000,0
1.36000000,-1.88000000,0.00786414,0.06716534,3.00000000,0
1.36000000,-1.86000000,0.00919280,0.06787522,3.00000000,0
1.36000000,-1.84000000,0.01052978,0.06869222,3.00000000,0
1.36000000,-1.82000000,0.01187630,0.06961566,3.00000000,0
1.36000000,-1.80000000,0.01323358,0.07064481,3.00000000,0
1.36000000,-1.78000000,0.01460284,0.07177898,3.00000000,0
1.36000000,-1.76000000,0.01598533,0.07301753,3.00000000,0
1.36000000,-1.74000000,0.01738231,0.07435989,3.00000000,0
1.36000000,-1.72000000,0.01879503,0.07580558,3.00000000,0
1.36000000,-1.70000000,0.02022480,0.07735423,3.00000000,0
1.36000000,-1.68000000,0.02167290,0.07900560,3.00000000,0
1.36000000,-1.66000000,0.02314064,0.08075960,3.00000000,0
1.36000000,-1.64000000,0.02462937,0.08261629,3.00000000,0
1.36000000,-1.62000000,0.02614042,0.08457589,3.00000000,0
1.36000000,-1.60000000,0.02767517,0.08663879,3.00000000,0
1.36000000,-1.58000000,0.02923500,0.08880558,3.00000000,0
1.36000000,-1.56000000,0.03082131,0.09107698,3.00000000,0
1.36000000,-1.54000000,0.03243553,0.09345394,3.00000000,0
1.36000000,-1.52000000,0.03407910,0.09593755,3.00000000,0
1.36000000,-1.50000000,0.03575348,0.09852908,3.00000000,0
1.36000000,-1.48000000,0.03746016,0.10122999,3.00000000,0
1.36000000,-1.46000000,0.03920063,0.10404187,3.00000000,0
1.36000000,-1.44000000,0.04097641,0.10696649,3.00000000,0
1.36000000,-1.42000000,0.04278905,0.11000576,3.00000000,0
1.36000000,-1.40000000,0.04464008,0.11316173,3.00000000,0
1.36000000,-1.38000000,0.04653110,0.11643659,3.00000000,0
1.36000000,-1.36000000,0.04846367,0.11983262,3.00000000,0
1.36000000,-1.34000000,0.05043940,0.12335225,3.00000000,0
1.36000000,-1.32000000,0.05245990,0.12699798,3.00000000,0
1.36000000,-1.30000000,0.05452678,0.13077238,3.00000000,0
1.36000000,-1.28000000,0.05664168,0.13467813,3.00000000,0
1.36000000,-1.26000000,0.05880623,0.13871792,3.00000000,0
1.36000000,-1.24000000,0.06102207,0.14289452,3.00000000,0
1.36000000,-1.22000000,0.06329082,0.14721071,3.00000000,0
1.36000000,-1.20000000,0.06561412,0.15166927,3.00000000,0
1.36000000,-1.18000000,0.06799359,0.15627301,3.00000000,0
1.36000000,-1.16000000,0.07043086,0.16102468,3.00000000,0
1.36000000,-1.14000000,0.07292751,0.16592702,3.00000000,0
1.36000000,-1.12000000,0.07548512,0.17098271,3.00000000,0
1.36000000,-1.10000000,0.07810526,0.17619437,3.00000000,0
1.36000000,-1.08000000,0.08078945,0.18156453,3.00000000,0
1.36000000,-1.06000000,0.08353919,0.18709562,3.00000000,0
1.36000000,-1.04000000,0.08635594,0.19278996,3.00000000,0
1.36000000,-1.02000000,0.08924112,0.19864976,3.00000000,0
1.36000000,-1.00000000,0.09219610,0.20467707,3.00000000,0
1.36000000,-0.98000000,0.09522219,0.21087380,3.00000000,0
1.36000000,-0.96000000,0.09832067,0.21724169,3.00000000,0
1.36000000,-0.94000000,0.10149272,0.22378233,3.00000000,0
1.36000000,-0.92000000,0.10473949,0.23049711,3.00000000,0
1.36000000,-0.90000000,0.10806203,0.23738723,3.00000000,0
1.36000000,-0.88000000,0.11146133,0.24445373,3.00000000,0
1.36000000,-0.86000000,0.11493830,0.25169741,3.00000000,0
1.36000000,-0.84000000,0.11849375,0.25911890,3.00000000,0
1.36000000,-0.82000000,0.12212841,0.26671863,3.00000000,0
1.36000000,-0.80000000,0.12584291,0.27449682,3.00000000,0
1.36000000,-0.78000000,0.12963781,0.28245348,3.00000000,0
1.36000000,-0.76000000,0.13351352,0.29058845,3.00000000,0
1.36000000,-0.74000000,0.13747039,0.29890135,3.00000000,0
1.36000000,-0.72000000,0.14150865,0.30739163,3.00000000,0
1.36000000,-0.70000000,0.14562841,0.31605853,3.00000000,0
1.36000000,-0.68000000,0.14982967,0.32490114,3.00000000,0
1.36000000,-0.66000000,0.15411232,0.33391836,3.00000000,0
1.36000000,-0.64000000,0.15847614,0.34310890,3.00000000,0
1.36000000,-0.62000000,0.16292078,0.35247133,3.00000000,0
1.36000000,-0.60000000,0.16744578,0.36200405,3.00000000,0
1.36000000,-0.58000000,0.17205053,0.37170531,3.00000000,0
1.36000000,-0.56000000,0.17673433,0.38157318,3.00000000,0
1.36000000,-0.54000000,0.18149632,0.39160561,3.00000000,0
1.36000000,-0.52000000,0.18633555,0.40180038,3.00000000,0
1.36000000,-0.50000000,0.19125090,0.37112389,8.00000000,1
1.36000000,-0.48000000,0.19316917,0.34751577,8.00000000,1
1.36000000,-0.46000000,0.19516173,0.35262256,8.00000000,1
1.36000000,-0.44000000,0.19722784,0.35793763,8.00000000,1
1.36000000,-0.42000000,0.19936662,0.36345538,8.00000000,1
1.36000000,-0.40000000,0.20157706,0.36917005,8.00000000,1
1.36000000,-0.38000000,0.20385800,0.37507569,8.00000000,1
1.36000000,-0.36000000,0.20620814,0.38116615,8.00000000,1
1.36000000,-0.34000000,0.20862604,0.38743518,8.00000000,1
1.36000000,-0.32000000,0.21111011,0.39387635,8.00000000,1
1.36000000,-0.30000000,0.21365859,0.40048309,8.00000000,1
